Date,Open,High,Low,Close,Volume,Dividends,StockSplits
2012-05-01,17.70742723793632,18.066479536229384,17.596320913050352,17.623567581176758,610999200,0.0,0.0
2012-05-02,17.566343763157,17.783107670238017,17.524565118297872,17.7401180267334,427389200,0.0,0.0
2012-05-03,17.876961499785647,17.904208164317385,17.568163273724583,17.614179611206055,390549600,0.0,0.0
2012-05-04,17.470684593934106,17.50943494816444,17.110117293191113,17.112539291381836,529992400,0.0,0.0
2012-05-07,16.999008150456845,17.34019940937076,16.99083350370683,17.240596771240234,460118400,0.0,0.0
2012-05-08,17.24362579716613,17.301752135208346,16.915150790546143,17.201242446899414,497252000,0.0,0.0
2012-05-09,17.06561008497098,17.376830308525392,16.979328441708343,17.23151206970215,480704000,0.0,0.0
2012-05-10,17.39499341863915,17.434350070555347,17.209110764892483,17.272079467773438,333200000,0.0,0.0
2012-05-11,17.10496928757439,17.391667232436703,17.085290958394033,17.15673828125,399546000,0.0,0.0
2012-05-14,17.031401094144805,17.18095541512612,16.88093811979003,16.899707794189453,352626400,0.0,0.0
2012-05-15,16.99749427018542,17.051078948596803,16.703832706152443,16.746822357177734,476336000,0.0,0.0
2012-05-16,16.773459352769528,16.859438629296815,16.379590579649392,16.53217315673828,560896000,0.0,0.0
2012-05-17,16.508867620779714,16.575168599138618,16.049001693725586,16.049001693725586,717220000,0.0,0.0
2012-05-18,16.16525530617944,16.451346946797596,15.808624995242546,16.056873321533203,732292400,0.0,0.0
2012-05-21,16.18160049283563,17.00021620245464,16.1679755450071,16.99234390258789,631106000,0.0,0.0
2012-05-22,17.242712686440353,17.373801279735147,16.728959806961484,16.86186408996582,694870400,0.0,0.0
2012-05-23,16.877904977896808,17.341103028447755,16.748635329585714,17.27328872680664,584897600,0.0,0.0
2012-05-24,17.434049733291403,17.45312337046735,16.990833829945778,17.114656448364258,496230000,0.0,0.0
2012-05-25,17.092556052351863,17.130701709726665,16.90727645217955,17.022924423217773,328507200,0.0,0.0
2012-05-29,17.283585202531818,17.37743518507285,17.1143525650965,17.32505989074707,380508800,0.0,0.0
2012-05-30,17.232121887556467,17.558781199695332,17.15219756749311,17.53395652770996,529429600,0.0,0.0
2012-05-31,17.5814785383458,17.604487510124283,17.300534967047614,17.490354537963867,491674400,0.0,0.0
2012-06-01,17.230903665812022,17.33656126706018,16.969334449298735,16.983562469482422,520987600,0.0,0.0
2012-06-04,16.99901265435875,17.18065768635125,16.605447609964312,17.083477020263672,556995600,0.0,0.0
2012-06-05,16.992044966954577,17.149471594032683,16.903038970932787,17.03927230834961,388214400,0.0,0.0
2012-06-06,17.188822608557523,17.37288953482407,17.120099654532666,17.300535202026367,401455600,0.0,0.0
2012-06-07,17.477044376313764,17.47795141314607,17.27148169741991,17.30841636657715,379766800,0.0,0.0
2012-06-08,17.30477440463023,17.576637939810936,17.226061110032425,17.56876564025879,347516400,0.0,0.0
2012-06-11,17.792793782632504,17.816407445318518,17.2754063878696,17.29175567626953,591264800,0.0,0.0
2012-06-12,17.391367906526156,17.456758629026833,17.156438914549202,17.442832946777344,435380400,0.0,0.0
2012-06-13,17.39318271371338,17.513068393579356,17.2678467293682,17.321735382080078,293580000,0.0,0.0
2012-06-14,17.293880649832193,17.36230128512738,17.173390291022635,17.30265998840332,345573200,0.0,0.0
2012-06-15,17.286610011534556,17.396202966688854,17.24271171365169,17.38136863708496,335255200,0.0,0.0
2012-06-18,17.285403062230053,17.79794498617542,17.267540425006313,17.734066009521484,440412000,0.0,0.0
2012-06-19,17.662018014268277,17.861828019219736,17.65293632925094,17.783418655395508,361404400,0.0,0.0
2012-06-20,17.807633100478387,17.839119070763306,17.583300816866263,17.73285675048828,358943200,0.0,0.0
2012-06-21,17.72376996918531,17.8079319479914,17.48157509579967,17.48853874206543,326351200,0.0,0.0
2012-06-22,17.530018786940115,17.625382119149265,17.420425813708743,17.622657775878906,284471600,0.0,0.0
2012-06-25,17.47734389245325,17.553030525822045,17.267543558509633,17.279653549194336,304382400,0.0,0.0
2012-06-26,17.2966072281381,17.392274544965055,17.17551054577026,17.317800521850586,276536400,0.0,0.0
2012-06-27,17.407710989147812,17.4603886363868,17.31446730129539,17.392574310302734,202997200,0.0,0.0
2012-06-28,17.306896824485616,17.377435485358955,17.123434543657726,17.227577209472656,282836400,0.0,0.0
2012-06-29,17.49852355725292,17.6801700592041,17.38499530194347,17.6801700592041,421500800,0.0,0.0
2012-07-02,17.702278218108088,17.966874174525838,17.668067906948778,17.938114166259766,400092000,0.0,0.0
2012-07-03,18.00956174474992,18.164566356479416,17.982921388147574,18.146703720092773,241712800,0.0,0.0
2012-07-05,18.181520569202135,18.598700802886004,18.153971556502825,18.46549415588379,484383200,0.0,0.0
2012-07-06,18.379211198308493,18.420081196168255,18.212400555884752,18.342578887939453,418930400,0.0,0.0
2012-07-09,18.325013811790026,18.58537200176846,18.28898782183095,18.58506965637207,379405600,0.0,0.0
2012-07-10,18.708592041731187,18.766113669226282,18.325319861317027,18.413116455078125,511957600,0.0,0.0
2012-07-11,18.349845848697253,18.396468497658425,18.080405870750198,18.298683166503906,469322000,0.0,0.0
2012-07-12,18.17183520510332,18.26962054348569,17.9429612479153,18.131267547607422,428041600,0.0,0.0
2012-07-13,18.25387423012597,18.38223523702261,18.164564291984913,18.315027236938477,311427200,0.0,0.0
2012-07-16,18.319571146884083,18.5163527936243,18.316542841464234,18.373762130737305,301260400,0.0,0.0
2012-07-17,18.491226940358796,18.512722574678634,18.259931004799657,18.374671936035156,293624800,0.0,0.0
2012-07-18,18.364068625772607,18.417048594912735,18.27233670654854,18.35407829284668,252700000,0.0,0.0
2012-07-19,18.50606064526858,18.629276947665275,18.346212032207763,18.598094940185547,436861600,0.0,0.0
2012-07-20,18.559040015192135,18.601727318631184,18.2765814169495,18.29474639892578,397471200,0.0,0.0
2012-07-23,17.995026906557992,18.34318172836162,17.792492645377056,18.280513763427734,487975600,0.0,0.0
2012-07-24,18.387989695179854,18.457621316248684,18.11945678022273,18.192419052124023,565132400,0.0,0.0
2012-07-25,17.39136410744716,17.583301777917043,17.25634015273048,17.406803131103516,877312800,0.0,0.0
2012-07-26,17.551814537409864,17.57119051878236,17.26723789510574,17.404077529907227,406632800,0.0,0.0
2012-07-27,17.408010648838534,17.735578516391456,17.304472686832835,17.715293884277344,403936400,0.0,0.0
2012-07-30,17.8896775366954,18.14761383284356,17.795825931181106,18.01410484313965,379142400,0.0,0.0
2012-07-31,18.262351129932096,18.518775670156312,18.246912108414794,18.49031639099121,462327600,0.0,0.0
2012-08-01,18.646225949728368,18.661060277333423,18.25538385887193,18.370729446411133,384501600,0.0,0.0
2012-08-02,18.250551092234957,18.4882028044851,18.17214010970592,18.400407791137695,332158400,0.0,0.0
2012-08-03,18.577207428582675,18.708900735710483,18.51453944517805,18.639875411987305,344920800,0.0,0.0
2012-08-06,18.688002296305445,18.917482464555928,18.6265469533253,18.847246170043945,302103200,0.0,0.0
2012-08-07,18.853906891916427,18.921418847792534,18.710709952648312,18.797597885131836,290446800,0.0,0.0
2012-08-08,18.75158418726594,18.887516782910723,18.68225652629284,18.76581382751465,244706000,0.0,0.0
2012-08-09,18.785276209233604,18.903245845193887,18.783756366982065,18.872840881347656,221642400,0.094643,0.0
2012-08-10,18.811420513976813,18.9041519766972,18.811116870356216,18.902328491210938,194938800,0.0,0.0
2012-08-13,18.953710695377797,19.154682159423828,18.949453190035353,19.154682159423828,278832400,0.0,0.0
2012-08-14,19.211537927638556,19.41646325048404,19.16106651777828,19.206064224243164,340169200,0.0,0.0
2012-08-15,19.194207115324858,19.276298050703325,19.086272376491138,19.179916381835938,257342400,0.0,0.0
2012-08-16,19.191478353073634,19.36022143659401,19.169890422863155,19.34745216369629,254534000,0.0,0.0
2012-08-17,19.45872511112489,19.70773558839143,19.42254443468702,19.705303192138672,442761200,0.0,0.0
2012-08-20,19.76306645249866,20.223386764526367,19.759721502614088,20.223386764526367,613384800,0.0,0.0
2012-08-21,20.39578701274715,20.519228706092658,19.772802821844625,19.947019577026367,812719600,0.0,0.0
2012-08-22,19.897154908046225,20.340448591303613,19.70530411002046,20.336496353149414,565322800,0.0,0.0
2012-08-23,20.25257836894153,20.367810294198826,20.101773056167165,20.146772384643555,420128800,0.0,0.0
2012-08-24,20.051911464320003,20.355041945194966,19.93151109778405,20.164710998535156,437340400,0.0,0.0
2012-08-27,20.67459521956257,20.70135158462397,20.478488502876043,20.543554306030273,427008400,0.0,0.0
2012-08-28,20.522272008259467,20.556325567088148,20.39122945828087,20.516799926757812,267416800,0.0,0.0
2012-08-29,20.530474602832726,20.604052152599195,20.449903508016398,20.476354598999023,202806800,0.0,0.0
2012-08-30,20.39030898167728,20.417976267451113,20.15345889426601,20.184471130371094,302699600,0.0,0.0
2012-08-31,20.287241461827954,20.32828693333718,19.983198406277044,20.22612953186035,338321200,0.0,0.0
2012-09-04,20.24194038062939,20.52713155599589,20.203630948619885,20.521963119506836,367892000,0.0,0.0
2012-09-05,20.54020415161368,20.563919202756892,20.358690238084396,20.377845764160156,336375200,0.0,0.0
2012-09-06,20.467234278679967,20.62290439140645,20.395176569360437,20.561487197875977,391196400,0.0,0.0
2012-09-07,20.615619442091937,20.750312257407153,20.546299349764876,20.68828773498535,329666400,0.0,0.0
2012-09-10,20.688580915154738,20.774927749037683,20.13066251556761,20.150121688842773,487998000,0.0,0.0
2012-09-11,20.2221763648363,20.373892618270848,19.960394991020667,20.084749221801758,503983200,0.0,0.0
2012-09-12,20.275081387554533,20.36781447951025,19.945196118865763,20.364469528198242,712233200,0.0,0.0
2012-09-13,20.59493098815838,20.842117970077936,20.515879736916705,20.765499114990234,598360000,0.0,0.0
2012-09-14,20.97772558488565,21.191162704568615,20.91478691656534,21.017858505249023,600474000,0.0,0.0
2012-09-17,21.26321826449216,21.276900088113674,21.119102839177202,21.27629280090332,398031200,0.0,0.0
2012-09-18,21.279334071797113,21.353824186377736,21.17413535673804,21.341054916381836,373503200,0.0,0.0
2012-09-19,21.2908830714685,21.40428987671621,21.26990406279463,21.346826553344727,326874800,0.0,0.0
2012-09-20,21.257447080168095,21.284812359107494,21.089007642352882,21.24346160888672,336568400,0.0,0.0
2012-09-21,21.356258708346115,21.437133465973517,21.263525610426125,21.285720825195312,571589200,0.0,0.0
2012-09-24,20.88347236723337,21.13461165053421,20.766111658739952,21.002960205078125,639766400,0.0,0.0
2012-09-25,20.92603273341471,21.063461494607957,20.462063713883133,20.478483200073242,518789600,0.0,0.0
2012-09-26,20.332544499378045,20.452641230638072,20.103296820712185,20.224306106567383,576503200,0.0,0.0
2012-09-27,20.19724126995375,20.74086874787393,20.077448210966722,20.715024948120117,594090000,0.0,0.0
2012-09-28,20.636883866313692,20.708637911209184,20.272032652966953,20.28267478942871,535110800,0.0,0.0
2012-10-01,20.40612327592905,20.57608414380332,19.960397161215113,20.04826545715332,543594800,0.0,0.0
2012-10-02,20.121845345119723,20.25988143008514,19.782534104902297,20.106643676757812,627992400,0.0,0.0
2012-10-03,20.214573529987113,20.42740331326287,20.146771707855287,20.414936065673828,424281200,0.0,0.0
2012-10-04,20.40885604633497,20.500069278866878,20.235553502544292,20.273557662963867,370725600,0.0,0.0
2012-10-05,20.22491836334928,20.24924070968344,19.801691026236366,19.841520309448242,594006000,0.0,0.0
2012-10-08,19.667902900825098,19.688578265381764,19.34044851317447,19.4030818939209,637994000,0.0,0.0
2012-10-09,19.417680389841404,19.473623882046347,18.958576133912526,19.332548141479492,838597200,0.0,0.0
2012-10-10,19.450823392282736,19.610142135196238,19.367516237506525,19.48639678955078,510356000,0.0,0.0
2012-10-11,19.656354087080572,19.677636743320246,19.096914291381836,19.096914291381836,546081200,0.0,0.0
2012-10-12,19.141301431018338,19.31825417621994,19.011780406639332,19.145862579345703,460014800,0.0,0.0
2012-10-15,19.226134045669784,19.310657386619074,18.967697606161803,19.299407958984375,432502000,0.0,0.0
2012-10-16,19.31795311622887,19.771888920654927,19.18508549996044,19.75638198852539,549771600,0.0,0.0
2012-10-17,19.728414902636842,19.847599095336232,19.58034559271771,19.598892211914062,389037600,0.0,0.0
2012-10-18,19.446260994790556,19.521358393335607,19.154683560482,19.23495101928711,476624400,0.0,0.0
2012-10-19,19.186610770612376,19.208500717575486,18.535046699846625,18.541736602783203,744086000,0.0,0.0
2012-10-22,18.620172407957273,19.318253791088143,18.569701005097514,19.27720832824707,546730800,0.0,0.0
2012-10-23,19.18508840201497,19.273261968074955,18.598288140082513,18.648757934570312,707145600,0.0,0.0
2012-10-24,18.89442777009524,19.049792661436747,18.566060673709007,18.754262924194336,558527200,0.0,0.0
2012-10-25,18.85063843247543,18.911448336840888,18.411297021950425,18.532609939575195,656325600,0.0,0.0
2012-10-26,18.529268344059872,18.668216970991814,17.968919181789207,18.364173889160156,1018432800,0.0,0.0
2012-10-31,18.086883509557143,18.302145695135703,17.868581640706328,18.100261688232422,510003200,0.0,0.0
2012-11-01,18.188434501757868,18.33376611779692,18.065298095484273,18.13735580444336,361298000,0.0,0.0
2012-11-02,18.11759132875414,18.149819764119503,17.474846106579662,17.537174224853516,599373600,0.0,0.0
2012-11-05,17.741486328692766,17.870703682467223,17.56149231436865,17.774930953979492,529135600,0.0,0.0
2012-11-06,17.94550919519668,17.961014507026764,17.637210206690877,17.72112464904785,374917200,0.0,0.0
2012-11-07,17.526862953383855,17.5482428100313,16.974337121196754,17.043060302734375,793648800,0.094643,0.0
2012-11-08,17.12338872887729,17.17225883981713,16.349427105421537,16.424562454223633,1056146000,0.0,0.0
2012-11-09,16.506113455492606,16.94776648652489,16.301473941063968,16.708919525146484,929913600,0.0,0.0
2012-11-12,16.925473216900716,16.936163963701848,16.45205452070927,16.57972526550293,515802000,0.0,0.0
2012-11-13,16.46000018235452,16.81338375648888,16.38211463378952,16.581867218017578,532949200,0.0,0.0
2012-11-14,16.661277079973328,16.72083632042506,16.37661513138096,16.397994995117188,477170400,0.0,0.0
2012-11-15,16.4178443983326,16.478013686271478,15.962447041143339,16.054075241088867,789910800,0.0,0.0
2012-11-16,16.041251609472848,16.187858722969363,15.447187606205787,16.11699867248535,1266893600,0.0,0.0
2012-11-19,16.514979437923753,17.333229633060583,16.489629277581546,17.2791690826416,823317600,0.0,0.0
2012-11-20,17.467918271354115,17.46914002425246,16.938605654190837,17.131942749023438,642754000,0.0,0.0
2012-11-21,17.23396197175179,17.32925545576553,17.00030535031967,17.156076431274414,373002000,0.0,0.0
2012-11-23,17.323145551645013,17.470669381290335,17.18356393259835,17.45539665222168,272826400,0.0,0.0
2012-11-26,17.58978719768929,18.020444538930505,17.522897442552186,18.00609016418457,630579600,0.0,0.0
2012-11-27,18.006705743427798,18.033279287819912,17.71807343359101,17.86101531982422,533330000,0.0,0.0
2012-11-28,17.631636500054775,17.892170125964018,17.478615548229115,17.80481719970703,520864400,0.0,0.0
2012-11-29,18.027166869721142,18.150254014780757,17.87536770982779,18.000898361206055,514698800,0.0,0.0
2012-11-30,17.922395957110428,17.971571095313756,17.796863722199763,17.87627601623535,391319600,0.0,0.0
2012-12-03,18.131928498138418,18.160638880446456,17.883000789343445,17.904075622558594,364280000,0.0,0.0
2012-12-04,17.769990020696014,17.769990020696014,17.47463897389186,17.588258743286133,557068400,0.0,0.0
2012-12-05,17.376292080530856,17.386676166755908,16.455721468233502,16.45633316040039,1044638000,0.0,0.0
2012-12-06,16.15548058097988,16.899815210797204,15.84057987681838,16.714420318603516,1177212400,0.0,0.0
2012-12-07,16.902570499889244,16.95754776780804,16.18786112340691,16.287126541137695,787040800,0.0,0.0
2012-12-10,16.03514090755921,16.447778598827554,15.930683474144672,16.18235969543457,630484400,0.0,0.0
2012-12-11,16.486261629862575,16.785279531029772,16.412958088067878,16.535741806030273,592345600,0.0,0.0
2012-12-12,16.730606153777078,16.737631640846608,16.37936116151879,16.462743759155273,487144000,0.0,0.0
2012-12-13,16.222979853585603,16.421205591869846,16.059573257434252,16.178386688232422,625259600,0.0,0.0
2012-12-14,15.722076525387962,15.82531222477886,15.441996534738488,15.570582389831543,1009579200,0.0,0.0
2012-12-17,15.54431082905978,15.882423179698087,15.30912911629942,15.846687316894531,757607200,0.0,0.0
2012-12-18,16.035141970395465,16.337518513819752,15.890061648421698,16.306976318359375,625685200,0.0,0.0
2012-12-19,16.232756235803055,16.30086774663355,16.050413258753103,16.075153350830078,449369200,0.0,0.0
2012-12-20,16.187865574195076,16.193974342441113,15.848226215614167,15.935274124145508,481689600,0.0,0.0
2012-12-21,15.652434813007817,15.872345449170238,15.584323309832415,15.861961364746094,596268400,0.0,0.0
2012-12-24,15.89311867724693,16.012235536912886,15.843026795788774,15.887619972229004,175753200,0.0,0.0
2012-12-26,15.851881987252133,15.865932962842528,15.611203162387124,15.668623924255371,302436400,0.0,0.0
2012-12-27,15.685113121415704,15.767885647453339,15.413890533634254,15.731539726257324,455120400,0.0,0.0
2012-12-28,15.585854648259675,15.713830438459977,15.519574946475123,15.564473152160645,354278400,0.0,0.0
2012-12-31,15.593179605665354,16.352788544872226,15.5464495975903,16.254133224487305,659492400,0.0,0.0
2013-01-02,16.91540040656391,16.95144131864344,16.543080412720197,16.76909828186035,560518000,0.0,0.0
2013-01-03,16.73396951903985,16.788641748956557,16.52383287139776,16.557430267333984,352965200,0.0,0.0
2013-01-04,16.400742658400294,16.45144459394032,16.060491777270258,16.096227645874023,594333600,0.0,0.0
2013-01-07,15.94351819729857,16.16648250760514,15.735824990541591,16.001550674438477,484156400,0.0,0.0
2013-01-08,16.16372946650258,16.245585299103904,15.92060710625927,16.04461097717285,458707200,0.0,0.0
2013-01-09,15.95877977241134,16.035443537333123,15.759943989678295,15.793848037719727,407604400,0.0,0.0
2013-01-10,16.14356955148613,16.148761594172182,15.745592873325482,15.989633560180664,601146000,0.0,0.0
2013-01-11,15.912966161711228,16.044912199221223,15.852490214861394,15.891586303710938,350506800,0.0,0.0
2013-01-14,15.353411144964005,15.500629872643628,15.226047118549895,15.325007438659668,734207600,0.0,0.0
2013-01-15,15.219643019240916,15.240717855235884,14.763938839151892,14.841519355773926,876772400,0.0,0.0
2013-01-16,15.107848113783595,15.559886826772559,15.042486790948086,15.457566261291504,690804800,0.0,0.0
2013-01-17,15.58645841961757,15.59989769908605,15.333562139788258,15.353413581848145,453678400,0.0,0.0
2013-01-18,15.22636152121971,15.339371248879628,15.16161023083435,15.271566390991211,472922800,0.0,0.0
2013-01-22,15.410840652213357,15.512242893098659,15.16863341115979,15.417254447937012,461546400,0.0,0.0
2013-01-23,15.540644965559968,15.729401694194296,15.417251195783434,15.699469566345215,861509600,0.0,0.0
2013-01-24,14.049840752440842,14.22485323185912,13.752044520615565,13.759681701660156,1460852400,0.0,0.0
2013-01-25,13.796023233046734,13.934688101945882,13.286257872829413,13.435308456420898,1208026400,0.0,0.0
2013-01-28,13.372699811577785,13.842452504378365,13.312529689137849,13.739216804504395,785517600,0.0,0.0
2013-01-29,14.004025229145304,14.055948923446548,13.80915967585586,13.996999740600586,571158000,0.0,0.0
2013-01-30,13.958208323586794,14.12925048134726,13.88185120780235,13.95301628112793,417155200,0.0,0.0
2013-01-31,13.95760306969705,14.027851444670926,13.896517029795582,13.912093162536621,319334400,0.0,0.0
2013-02-01,14.022658631825252,14.033959442560947,13.694015135320498,13.854976654052734,539484400,0.0,0.0
2013-02-04,13.86383156016516,13.925834308805154,13.50006312542704,13.50983715057373,477117200,0.0,0.0
2013-02-05,13.562679451840879,14.041902022889229,13.506785457785476,13.983869552612305,573347600,0.0,0.0
2013-02-06,13.942020207746147,14.248367018095983,13.823206769913309,13.96889877319336,593706400,0.0,0.0
2013-02-07,14.2315667910771,14.438933053799571,13.951081730471174,14.38425064086914,704580800,0.094643,0.0
2013-02-08,14.561819038304781,14.709587396527743,14.385171330262903,14.591925621032715,633158400,0.0,0.0
2013-02-11,14.638622616593144,14.897910048523034,14.53878031874543,14.743995666503906,517490400,0.0,0.0
2013-02-12,14.731095051481494,14.81926552046638,14.369507531596097,14.374423027038574,609053200,0.0,0.0
2013-02-13,14.35321887519272,14.550755747110262,14.230641634203748,14.347074508666992,475207600,0.0,0.0
2013-02-14,14.270581184302573,14.4893157410343,14.255221086191108,14.334174156188965,355275200,0.0,0.0
2013-02-15,14.403607372378769,14.443853400987269,14.129268259307945,14.136641502380371,391745200,0.0,0.0
2013-02-19,14.165513197318099,14.215588554722672,13.942785239723555,14.1314115524292,435783600,0.0,0.0
2013-02-20,14.060757169775567,14.060757169775567,13.787645340427195,13.789182662963867,476302400,0.0,0.0
2013-02-21,13.701625012547114,13.79901200462519,13.603932032615393,13.703468322753906,447182400,0.0,0.0
2013-02-22,13.80146942106107,13.873662864565269,13.720057786058113,13.849393844604492,330654800,0.0,0.0
2013-02-25,13.942787690014962,13.981803194367682,13.596252735069493,13.60331916809082,372579200,0.0,0.0
2013-02-26,13.634651186569117,13.871818812056274,13.445409619911915,13.792865753173828,501499600,0.0,0.0
2013-02-27,13.7762787940903,13.899471324539979,13.53726943599355,13.657695770263672,587350400,0.0,0.0
2013-02-28,13.641719271777996,13.75907340510034,13.560308456420898,13.560308456420898,322515200,0.0,0.0
2013-03-01,13.45585761783454,13.461388369437717,13.209475021090364,13.224528312683105,552448400,0.0,0.0
2013-03-04,13.142503259296001,13.154791996392916,12.872157605907296,12.904415130615234,582755600,0.0,0.0
2013-03-05,12.948344921786607,13.369531092025904,12.92591838885787,13.245110511779785,638433600,0.0,0.0
2013-03-06,13.348642450568551,13.371376614433483,13.038972835260008,13.076760292053223,460250000,0.0,0.0
2013-03-07,13.041124375432503,13.271840915564677,12.93544369146226,13.227909088134766,468473600,0.0,0.0
2013-03-08,13.203942772951217,13.376902191802822,13.167384199538827,13.262927055358887,391482000,0.0,0.0
2013-03-11,13.20240770444656,13.486886184518443,13.060782901176216,13.451863288879395,474236000,0.0,0.0
2013-03-12,13.382127735837095,13.482892911663,13.135436688815217,13.161856651306152,465911600,0.0,0.0
2013-03-13,13.16247108311908,13.348332874287912,13.067542652769976,13.159398078918457,405549200,0.0,0.0
2013-03-14,13.297028913685315,13.35263421216535,13.223912577019378,13.28689193725586,303875600,0.0,0.0
2013-03-15,13.453704486175756,13.647247935227474,13.432813639426502,13.62973690032959,643960800,0.0,0.0
2013-03-18,13.561845303399094,14.053690049969788,13.554165253833755,14.000236511230469,606197200,0.0,0.0
2013-03-19,14.1163572532418,14.161518754804192,13.778425317006747,13.962446212768555,526775200,0.0,0.0
2013-03-20,14.052462726123828,14.058913902089524,13.81191524061153,13.888410568237305,308660800,0.0,0.0
2013-03-21,13.831268712799343,14.069663589503257,13.827582092601729,13.908377647399902,383255600,0.0,0.0
2013-03-22,13.965211561654815,14.196233180258117,13.920051698209159,14.190397262573242,395105200,0.0,0.0
2013-03-25,14.275803996794977,14.437398403682588,14.186406319394862,14.241703987121582,501135600,0.0,0.0
2013-03-26,14.298842107725154,14.311130841177198,14.148002416486076,14.166742324829102,294294000,0.0,0.0
2013-03-27,14.022969760925626,14.033414365757165,13.84693731644157,13.888410568237305,331237200,0.0,0.0
2013-03-28,13.818980569045918,13.880422600945025,13.567067253848265,13.599017143249512,442839600,0.0,0.0
2013-04-01,13.575669614440457,13.630968103769204,13.140659042814141,13.176602363586426,389732000,0.0,0.0
2013-04-02,13.13635929416923,13.460159302966906,13.099493084048541,13.203638076782227,529519200,0.0,0.0
2013-04-03,13.252176480684863,13.43373886760989,13.21961214989812,13.271224021911621,363216000,0.0,0.0
2013-04-04,13.325601809923269,13.363695253235184,13.064164267296768,13.140045166015625,358447600,0.0,0.0
2013-04-05,13.041122167547432,13.05494740539271,12.893046183612116,13.001185417175293,383695200,0.0,0.0
2013-04-08,13.051871852307348,13.13328265963146,12.97937078680455,13.093652725219727,300829200,0.0,0.0
2013-04-09,13.0982666610862,13.164008949622445,12.987362849359318,13.117313385009766,306614000,0.0,0.0
2013-04-10,13.151717149359909,13.426979062199482,13.087509741542654,13.38489055633545,375928000,0.0,0.0
2013-04-11,13.324367449996673,13.455546797917021,13.246950076119575,13.343108177185059,328364400,0.0,0.0
2013-04-12,13.337582437862373,13.337582437862373,13.182134015428792,13.203946113586426,238613200,0.0,0.0
2013-04-15,13.117924507901565,13.145266533398773,12.889052148297026,12.898268699645996,317520000,0.0,0.0
2013-04-16,12.951110609476677,13.105944594209754,12.920389587270455,13.094578742980957,305771200,0.0,0.0
2013-04-17,12.911171237776811,12.921309854578594,12.230390888141217,12.374472618103027,945056000,0.0,0.0
2013-04-18,12.441754440155655,12.466331093210064,11.973256607805691,12.044222831726074,666299200,0.0,0.0
2013-04-19,11.918878001652391,12.276165162655936,11.83070756245669,11.99752426147461,609274400,0.0,0.0
2013-04-22,12.062343834609536,12.356038810357868,12.020256975020432,12.247591972351074,429920400,0.0,0.0
2013-04-23,12.411028409544027,12.545894378092797,12.251892604378211,12.47677230834961,664238400,0.0,0.0
2013-04-24,12.089995774599988,12.756950886610767,12.058045062806187,12.456191062927246,969651200,0.0,0.0
2013-04-25,12.633449793080302,12.716703906881103,12.503499315017251,12.545894622802734,384837600,0.0,0.0
2013-04-26,12.58982547334715,12.86508652208724,12.541900236333687,12.816854476928711,764097600,0.0,0.0
2013-04-29,12.916702533512288,13.321300572731605,12.902878114999691,13.213776588439941,640326400,0.0,0.0
2013-04-30,13.366767942932562,13.678587677436829,13.273682809210566,13.602705955505371,691538400,0.0,0.0
2013-05-01,13.654313492575113,13.668752344070231,13.344952424168373,13.495485305786133,506909200,0.0,0.0
2013-05-02,13.57198113765737,13.781191498407656,13.536652258490879,13.68687915802002,421828400,0.0,0.0
2013-05-03,13.864754400513293,13.923740327667605,13.79839687315025,13.823896408081055,361300800,0.0,0.0
2013-05-06,13.999925456415266,14.199306462526376,13.956916530580678,14.153532981872559,496641600,0.0,0.0
2013-05-07,14.284405468249284,14.30836768047287,13.938178162758406,14.090555191040039,483753200,0.0,0.0
2013-05-08,14.102232298169714,14.296697882504684,14.003003611536464,14.249693870544434,472598000,0.0,0.0
2013-05-09,14.219387639261935,14.318036117594424,14.088576959274578,14.12537670135498,398487600,0.108929,0.0
2013-05-10,14.162486661844472,14.216295672421554,13.930862331516863,14.007863998413086,334852000,0.0,0.0
2013-05-13,13.962710859702234,14.16031825813073,13.962402020726003,14.062596321105957,316948800,0.0,0.0
2013-05-14,14.035076603547756,14.076824371194572,13.67325931418432,13.726140975952148,447118000,0.0,0.0
2013-05-15,13.580795393160239,13.637696088882336,13.061263783274676,13.261962890625,741613600,0.0,0.0
2013-05-16,13.088476968638671,13.540283648510735,12.954264954219981,13.439160346984863,603204000,0.0,0.0
2013-05-17,13.5773991524214,13.60956053700756,13.3287663065942,13.398345947265625,427904400,0.0,0.0
2013-05-20,13.356590998010821,13.786132330711826,13.300617650590134,13.697379112243652,451578400,0.0,0.0
2013-05-21,13.549561413286114,13.776237679972283,13.427409807566356,13.596257209777832,456022000,0.0,0.0
2013-05-22,13.73201683367812,13.864992677433877,13.551726686431916,13.648520469665527,443038400,0.0,0.0
2013-05-23,13.481529297719202,13.797268495328035,13.476581266899567,13.672951698303223,353021200,0.0,0.0
2013-05-24,13.633056270967927,13.781802696945613,13.617903342989852,13.766031265258789,276166800,0.0,0.0
2013-05-28,13.912924479522935,13.950341893433963,13.633057714964849,13.651302337646484,386145200,0.0,0.0
2013-05-29,13.60677355946459,13.838707551574572,13.588218443724827,13.759849548339844,330576400,0.0,0.0
2013-05-30,13.781496358027114,14.055178947673689,13.746242463893307,13.964879035949707,353519600,0.0,0.0
2013-05-31,13.993329092663116,14.135583333855996,13.900556813533761,13.907670021057129,384302800,0.0,0.0
2013-06-03,13.938594666715462,13.989001498385448,13.68346798871341,13.938285827636719,372352400,0.0,0.0
